UNITID,year,F2D01,F2D16,F2A02,F2A03,total_expenses,change_in_net_assets,expendable_net_assets,assets_to_liabilities,operating_margin,expenses_to_revenue,endowment_boy,endowment_eoy,q_F2D01,q_F2D16,q_F2A02,q_F2A03,q_total_expenses,q_change_in_net_assets,q_expendable_net_assets,q_endowment_eoy,reported_field_count,all_fields_reported
204909,2020,20270125,61237614,451093607.0,92760922.0,67309822.0,-10700247.0,-4458204.0,4.862970281817596,-0.17473324483217129,1.0991581415957845,243081344.0,236259742.0,True,True,True,True,True,True,True,True,8,True
204909,2021,17494222,143338891,522945081.0,83122405.0,62392320.0,81489991.0,92419110.0,6.291265044605002,0.5685127771778282,0.43527837814790965,236259742.0,307932456.0,True,True,True,True,True,True,True,True,8,True
204909,2022,17304332,35960247,489978014.0,82181188.0,67715948.0,-32130897.0,75496318.0,5.962167570515043,-0.8935115768253761,1.8830779443756323,307932456.0,277679315.0,True,True,True,True,True,True,True,True,8,True
204909,2023,17544910,76946045,489464742.0,77822819.0,73118336.0,3239477.0,84860246.0,6.2894758669690445,0.04210063038327701,0.9502546362194444,277679315.0,285578126.0,True,True,True,True,True,True,True,True,8,True
204909,2024,17196875,87916662,507669143.0,83470558.0,77847937.0,12330773.0,82286202.0,6.082014487072196,0.14025524535952014,0.8854742119303847,285578126.0,306030062.0,True,True,True,True,True,True,True,True,8,True
204936,2014,45386323,76732698,225879043.0,49973441.0,64387418.0,12309142.0,144180656.0,4.519981783923985,0.16041586339111913,0.8391131770187463,85566563.0,95999646.0,True,True,True,True,True,True,True,True,8,True
204936,2015,42473207,62834374,221787450.0,48510104.0,64885478.0,-2628257.0,140214866.0,4.57198463231495,-0.04182833109787964,1.0326430243420583,95999646.0,91520709.0,True,True,True,True,True,True,True,True,8,True
204936,2016,40857027,56155801,216706511.0,51773000.0,64461464.0,-8343835.0,131033356.0,4.18570511656655,-0.14858366992218666,1.1479039182434598,91520709.0,85764678.0,True,True,True,True,True,True,True,True,8,True
204936,2017,42284704,75618550,223329804.0,50045784.0,65175533.0,8350509.0,137702159.0,4.462509848981485,0.11042937215802208,0.8618987404545578,85764678.0,93103042.0,True,True,True,True,True,True,True,True,8,True
204936,2018,41443289,73047390,230130770.0,50335777.0,66493334.0,6510973.0,142935209.0,4.571912538471394,0.08913354741353524,0.9102766573863899,93103042.0,97776161.0,True,True,True,True,True,True,True,True,8,True
204936,2019,40425840,68850265,230084436.0,47283603.0,65851032.0,3005840.0,144944292.0,4.8660512609413455,0.04365763879049703,0.9564383230768974,97776161.0,101386335.0,True,True,True,True,True,True,True,True,8,True
204936,2020,40484970,63337273,236973881.0,57055850.0,66186878.0,-2882802.0,34516435.0,4.153366937833719,-0.045515095037325023,1.0449909644831092,101386335.0,99106831.0,True,True,True,True,True,True,True,True,8,True
204936,2021,38138187,90309807,261024350.0,51291313.0,60462067.0,29815006.0,66665259.0,5.0890557237246,0.330141398707673,0.6694961378889892,99106831.0,122803410.0,True,True,True,True,True,True,True,True,8,True
204936,2022,36985161,59222584,254796464.0,53351649.0,66592683.0,-8288222.0,62088328.0,4.775793602930624,-0.139950360828565,1.1244474405237028,122803410.0,116773955.0,True,True,True,True,True,True,True,True,8,True
204936,2023,35848352,71452990,248932642.0,47796693.0,71761856.0,-308866.0,67168289.0,5.208156179340692,-0.0043226462601495055,1.0043226462601496,116773955.0,118995913.0,True,True,True,True,True,True,True,True,8,True
204936,2024,33874292,73210758,254551982.0,47302050.0,67096775.0,6113983.0,71490638.0,5.38141543548324,0.08351208438519377,0.9164879156148062,118995913.0,127686133.0,True,True,True,True,True,True,True,True,8,True
204990,2014,997339,2432850,2877200.0,1056836.0,1869847.0,563003.0,1820264.0,2.7224659265959903,0.23141706229319522,0.7685829377068047,0.0,100.0,True,True,True,True,True,True,True,True,8,True
204990,2015,1107413,2624890,3495651.0,993556.0,1943159.0,681731.0,2496469.0,3.5183230738881353,0.2597179310371101,0.7402820689628898,100.0,5626.0,True,True,True,True,True,True,True,True,8,True
204990,2016,1636728,2517754,3699672.0,801210.0,2121387.0,396367.0,2888836.0,4.617605871119931,0.15742880360829534,0.8425711963917046,5626.0,9626.0,True,True,True,True,True,True,True,True,8,True
204990,2017,1760615,2770682,4104762.0,855079.0,2419461.0,351221.0,3006375.0,4.800447677933851,0.1267633745049053,0.8732366254950947,9626.0,11126.0,True,True,True,True,True,True,True,True,8,True
204990,2018,1943611,3196102,4686973.0,812900.0,2571712.0,624390.0,3597911.0,5.765743633903309,0.19535984771449721,0.8046401522855028,11126.0,33176.0,True,True,True,True,True,True,True,True,8,True
204990,2019,1995813,2851154,4585735.0,1042431.0,3181923.0,-330769.0,3260368.0,4.399077732722837,-0.11601232343114402,1.116012323431144,33176.0,282936.0,True,True,True,True,True,True,True,True,8,True
204990,2020,2283070,4239867,6137293.0,1222098.0,2867976.0,1371891.0,3127800.0,5.021931956357019,0.3235693478120894,0.6764306521879107,282936.0,483859.0,True,True,True,True,True,True,True,True,8,True
204990,2021,2078617,4570418,8012117.0,1087372.0,2560868.0,2009550.0,5110989.0,7.368331169093926,0.43968626064399363,0.5603137393560064,383263.0,642411.0,True,True,True,True,True,True,True,True,8,True
204990,2022,2029310,2843086,7444084.0,1041897.0,3365644.0,-522588.0,4627213.0,7.144740794915428,-0.18381012744602168,1.1837995755316582,642411.0,587792.0,True,True,True,True,True,True,True,True,8,True
204990,2023,1963087,2880181,6242216.0,667955.0,3708107.0,-827926.0,3763501.0,9.345264276785112,-0.2874562397293781,1.287456239729378,587792.0,642863.0,True,True,True,True,True,True,True,True,8,True
204990,2024,1890078,3214352,5759763.0,585499.0,3614349.0,-399997.0,3382916.0,9.837357536050446,-0.12444094486229262,1.1244409448622925,642863.0,717076.0,True,True,True,True,True,True,True,True,8,True
205027,2014,4277924,13090936,50232048.0,5043817.0,8416001.0,4683870.0,34880999.0,9.959133727492492,0.3577948895327271,0.64288764378651,26013241.0,29490875.0,True,True,True,True,True,True,True,True,8,True
205027,2015,4432996,9425017,51941512.0,6299359.0,8704942.0,453922.0,35134883.0,8.245523393729426,0.048161398541774515,0.9235996073004431,29490875.0,29486583.0,True,True,True,True,True,True,True,True,8,True
205027,2016,4188875,7607021,50984180.0,6939464.0,8969810.0,-1597437.0,33343426.0,7.346991064439559,-0.20999508217474358,1.1791488415767486,29486583.0,27964292.0,True,True,True,True,True,True,True,True,8,True
205027,2017,3620817,11622128,54828199.0,7835376.0,8915958.0,2948107.0,36154103.0,6.99751983823112,0.2536632706161901,0.7671536572304143,27964292.0,30672649.0,True,True,True,True,True,True,True,True,8,True
205027,2018,3268129,8650726,53724252.0,6856763.0,8821062.0,-125334.0,35937777.0,7.835220788584935,-0.014488263759596593,1.0196903704960716,30672649.0,30096774.0,True,True,True,True,True,True,True,True,8,True
205027,2019,2511596,8158814,53504889.0,6905080.0,8540660.0,-267680.0,34710530.0,7.748626952910032,-0.03280869008657386,1.0468016552405779,30096774.0,30399057.0,True,True,True,True,True,True,True,True,8,True
205027,2020,1836333,6027407,52556643.0,7915940.0,7989487.0,-1959106.0,10511903.0,6.63934327445635,-0.325032970230814,1.3255263830698674,30399057.0,29569857.0,True,True,True,True,True,True,True,True,8,True
205027,2021,794947,13601123,57627425.0,6351532.0,7127398.0,6635190.0,17765763.0,9.072996089762281,0.487841334866246,0.5240301113371301,29569857.0,35391123.0,True,True,True,True,True,True,True,True,8,True
205027,2022,711049,2640760,50001317.0,3632935.0,7481179.0,-4907511.0,13814431.0,13.763339283526955,-1.8583706963146973,2.832964373892364,35391123.0,29198736.0,True,True,True,True,True,True,True,True,8,True
205027,2023,901856,8836560,51243244.0,4090917.0,8049204.0,783945.0,15534318.0,12.526102093980397,0.0887160840870203,0.9108979059724599,29198736.0,30556141.0,True,True,True,True,True,True,True,True,8,True
205027,2024,1747508,9869627,52817592.0,4252410.0,8511788.0,1412855.0,16951096.0,12.42062548060982,0.14315181313336361,0.8624224603422196,30556141.0,33268221.0,True,True,True,True,True,True,True,True,8,True
205090,2014,513196,793448,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2015,493045,780705,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2016,549239,784147,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2017,502770,699905,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2018,359953,498894,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2019,264527,412045,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2020,405816,592890,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2021,515186,679182,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2022,394308,519408,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2023,445021,557683,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205090,2024,400645,556019,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
205124,2014,1011151,3294294,2867858.0,995011.0,2770750.0,523544.0,1865822.0,2.8822374828016977,0.15892449186381058,0.8410755081361895,139698.0,7025.0,True,True,True,True,True,True,True,True,8,True
205124,2015,1011194,3285715,2763382.0,810601.0,3205781.0,79934.0,1945756.0,3.4090532826877835,0.02432773384179699,0.975672266158203,7025.0,368668.0,True,True,True,True,True,True,True,True,8,True
205124,2016,837973,2993566,2841174.0,830318.0,2935491.0,58075.0,2003831.0,3.4217902056802334,0.019399939737423526,0.9806000602625765,368668.0,416570.0,True,True,True,True,True,True,True,True,8,True
205124,2017,830728,2905682,2891216.0,771739.0,2797061.0,108621.0,2112452.0,3.7463650275546527,0.03738227376567704,0.962617726234323,416570.0,7025.0,True,True,True,True,True,True,True,True,8,True
205124,2018,626696,2768126,2801703.0,635037.0,2720937.0,47189.0,2159641.0,4.411873638858838,0.01704727313713321,0.9829527268628668,7025.0,7025.0,True,True,True,True,True,True,True,True,8,True
205124,2019,680641,2970934,2679171.0,627408.0,3085838.0,-114904.0,2044738.0,4.270221291408461,-0.03867605271608188,1.0386760527160819,7025.0,7026.0,True,True,True,True,True,True,True,True,8,True
205124,2020,679373,2703957,2634460.0,606995.0,2728256.0,-24299.0,941744.0,4.340167546684898,-0.0089864594740227,1.0089864594740228,7026.0,7025.0,True,True,True,True,True,True,True,True,8,True
205124,2021,675475,2578653,2623153.0,545153.0,2528737.0,49916.0,740071.0,4.811773942361135,0.019357393181633976,0.980642606818366,7025.0,7025.0,True,True,True,True,True,True,True,True,8,True
205124,2022,695137,2977771,3120499.0,588617.0,2578280.0,399491.0,840652.0,5.301408216208502,0.13415773073214832,0.8658422692678517,7025.0,105514.0,True,True,True,True,True,True,True,True,8,True
205124,2023,730971,3106252,3172627.0,586400.0,3039336.0,66916.0,853113.0,5.410346180081856,0.0215423603751402,0.9784576396248598,105514.0,119563.0,True,True,True,True,True,True,True,True,8,True
205124,2024,893290,3300505,3408099.0,433840.0,2912472.0,388033.0,650069.0,7.855658768209478,0.11756776614487784,0.8824322338551222,119563.0,132779.0,True,True,True,True,True,True,True,True,8,True
205203,2014,12186108,25169076,50376452.0,17626099.0,26246665.0,2103612.0,13149649.0,2.8580601981187104,0.08357923032216201,1.0428140071570366,21169801.0,23551012.0,True,True,True,True,True,True,True,True,8,True
205203,2015,12103668,24759146,48940483.0,21320041.0,25522659.0,-5129911.0,7380633.0,2.295515426072586,-0.20719256633488087,1.030837614512229,23551012.0,23496303.0,True,True,True,True,True,True,True,True,8,True
205203,2016,13287689,23944581,45130601.0,22648765.0,23300094.0,-5138606.0,2127173.0,1.9926296643547672,-0.21460413109755397,0.9730842231066812,23496303.0,21731388.0,True,True,True,True,True,True,True,True,8,True
205203,2017,12884738,20258559,46916570.0,20305695.0,22974682.0,4129039.0,6108710.0,2.3105128881331076,0.20381701383597917,1.1340728627342151,21731388.0,23528262.0,True,True,True,True,True,True,True,True,8,True
205203,2018,7024167,24011116,47727490.0,20213681.0,23408320.0,902939.0,6902459.0,2.3611478780139055,0.037605040931875056,0.9748951277400018,23528262.0,23943243.0,True,True,True,True,True,True,True,True,8,True
205203,2019,6018527,21444148,47090593.0,21549048.0,21462754.0,-1972264.0,4769058.0,2.1852748668989923,-0.09197213151112368,1.0008676492999395,23943243.0,23682691.0,True,True,True,True,True,True,True,True,8,True
205203,2020,5737780,22644538,37620201.0,11606948.0,20023989.0,471708.0,26013253.0,3.2411794211536056,0.02083098361291363,0.8842745654603331,23682691.0,12412857.0,True,True,True,True,True,True,True,True,8,True
205203,2021,5314342,25637263,40974966.0,10447406.0,23984794.0,4514307.0,30527560.0,3.922022940431338,0.17608381206683413,0.9355442505699614,12412857.0,16234022.0,True,True,True,True,True,True,True,True,8,True
205203,2022,5548398,26461925,39998675.0,7374000.0,25325946.0,-515251.0,33139926.0,5.424284648765934,-0.019471410337683293,0.9570711881316268,16234022.0,15260284.0,True,True,True,True,True,True,True,True,8,True
205203,2023,4430822,21578511,40583260.0,7518747.0,21800204.0,439838.0,33064513.0,5.397609468705357,0.020383148772406028,1.010273785804776,15260284.0,16408373.0,True,True,True,True,True,True,True,True,8,True
205203,2024,5292042,25402570,43051362.0,9537019.0,25829146.0,449830.0,33694343.0,4.514131931581556,0.01770805079958445,1.0167926316116833,16408373.0,18958224.0,True,True,True,True,True,True,True,True,8,True
205957,2014,37394357,69982914,172530324.0,30673150.0,60090299.0,9892615.0,123183246.0,5.624799670069751,0.14135757479318453,0.8586424252068154,46275611.0,52409417.0,True,True,True,True,True,True,True,True,8,True
205957,2015,38898054,71197915,184532662.0,33161550.0,61683977.0,9513938.0,131429221.0,5.564657321506383,0.13362663780252554,0.8663733621974745,52409417.0,55126646.0,True,True,True,True,True,True,True,True,8,True
205957,2016,39425366,62818029,187173563.0,37559726.0,64575304.0,-1757275.0,128402052.0,4.983358052186004,-0.02797405502805572,1.0279740550280556,55126646.0,54495662.0,True,True,True,True,True,True,True,True,8,True
205957,2017,39472578,74802419,211710865.0,56300436.0,69005827.0,5796592.0,133219677.0,3.760377006671849,0.07749203939514308,0.922507960604857,54495662.0,57210205.0,True,True,True,True,True,True,True,True,8,True
205957,2018,39941989,74098147,218206542.0,58606977.0,69909011.0,4189136.0,136972213.0,3.723217834627437,0.0565349630133126,0.9434650369866874,57210205.0,61438797.0,True,True,True,True,True,True,True,True,8,True
205957,2019,40272994,74063492,216487209.0,57825214.0,75001062.0,-937570.0,134240119.0,3.743820282273404,-0.012659003439913418,1.0126590034399134,61438797.0,63747212.0,True,True,True,True,True,True,True,True,8,True
205957,2020,39741733,96081410,242767942.0,63656301.0,75631764.0,20449646.0,102814224.0,3.813729955813801,0.2128366559150204,0.7871633440849796,63747212.0,66313823.0,True,True,True,True,True,True,True,True,8,True
205957,2021,37086745,103402390,274293710.0,64575392.0,72795713.0,30606677.0,130178886.0,4.247650714996821,0.29599583723354944,0.7040041627664506,66313823.0,84499780.0,True,True,True,True,True,True,True,True,8,True
205957,2022,41956358,108161982,297369155.0,61755736.0,82266881.0,25895101.0,91724866.0,4.815247526156923,0.2394103780383758,0.7605896219616242,84499780.0,79450176.0,True,True,True,True,True,True,True,True,8,True
205957,2023,44289841,84068414,297607358.0,62525828.0,84600303.0,-531889.0,85858181.0,4.759750770513587,-0.00632685897940218,1.006326858979402,79450176.0,78435011.0,True,True,True,True,True,True,True,True,8,True
205957,2024,46470682,117222633,325622837.0,63049046.0,89730372.0,27492261.0,42272524.0,5.1645957815126975,0.2345303146364235,0.7654696853635765,78435011.0,91330849.0,True,True,True,True,True,True,True,True,8,True
206002,2014,875533,1304605,2509834.0,2045826.0,1339712.0,35107.0,464008.0,1.2268071673739604,0.026910060899659284,1.0269100608996593,,,False,False,False,False,False,False,False,True,1,False
206048,2014,32293870,51694884,82310302.0,41270425.0,48637027.0,3057857.0,36628674.0,1.9944137236289667,0.05915202363158412,0.9408479763684159,7592542.0,7979786.0,True,True,True,True,True,True,True,True,8,True
206048,2015,33390374,48671851,83508845.0,37740991.0,43943874.0,4727977.0,41113214.0,2.212682889010519,0.09713986427185603,0.9028601357281439,7979786.0,9091487.0,True,True,True,True,True,True,True,True,8,True
206048,2016,33242887,45353928,83927682.0,36522635.0,43716735.0,1637193.0,42788568.0,2.297963495788297,0.036098152292343894,0.9639018477076561,9091487.0,9430570.0,True,True,True,True,True,True,True,True,8,True
206048,2017,33166506,49222531,87769261.0,33817152.0,42675469.0,6547062.0,49103127.0,2.5954066445335195,0.13300945455242844,0.8669905454475716,9430570.0,10930161.0,True,True,True,True,True,True,True,True,8,True
206048,2018,32231645,46197045,85702921.0,30287043.0,44733276.0,1463769.0,50419185.0,2.8296892833017737,0.03168533831547018,0.9683146616845298,10930161.0,12246666.0,True,True,True,True,True,True,True,True,8,True
206048,2019,31629325,46225617,84770678.0,28335011.0,45205828.0,1019789.0,47685795.0,2.9917291367912298,0.02206112251568216,0.9779388774843178,12246666.0,13072487.0,True,True,True,True,True,True,False,True,7,False
206048,2020,29960814,43168747,96903787.0,41723008.0,44423635.0,-1254888.0,49057006.0,2.322550353991735,-0.02906936353746844,1.0290693635374684,13072487.0,14340409.0,True,True,True,True,True,True,True,True,8,True
206048,2021,29604046,52924676,105676251.0,41753281.0,44182485.0,8742191.0,57948253.0,2.5309687878181357,0.16518175756049977,0.8348182424395002,14340409.0,18993601.0,True,True,True,True,True,True,True,True,8,True
206048,2022,28189315,52153734,103114679.0,35819378.0,48781403.0,3372331.0,60891424.0,2.878740077507767,0.06466135291482678,0.9353386470851732,18993601.0,18535036.0,True,True,True,True,True,True,True,True,8,True
206048,2023,28846400,50458365,106035559.0,36291933.0,48010040.0,2448325.0,63691124.0,2.921739081795395,0.048521687137504356,0.9514783128624956,18535036.0,18330658.0,True,True,True,True,True,True,True,True,8,True
206048,2024,34461237,52060747,108285827.0,35739827.0,49258373.0,2802374.0,66166248.0,3.0298363503550254,0.053828924122045346,0.9461710758779547,18330658.0,22776557.0,True,True,True,True,True,True,True,True,8,True
206154,2014,378596,2488107,2218139.0,3841.0,477001.0,2011106.0,2214298.0,577.489976568602,0.8082875857027049,0.1917124142972951,,,True,True,True,True,True,True,True,True,8,True
206154,2015,330766,457455,2180821.0,20345.0,511277.0,53822.0,2160476.0,107.1919882034898,0.11765528849832224,1.1176552884983222,,,True,True,True,True,True,True,True,True,8,True
206154,2016,284666,357698,1940767.0,25666.0,603073.0,245375.0,1915101.0,75.61626276007169,0.6859837069259543,1.6859837069259542,,,True,True,True,True,True,True,True,True,8,True
206154,2017,307451,417870,1915120.0,105640.0,523491.0,105621.0,1809480.0,18.12873911397198,0.2527604278842702,1.2527604278842703,,,True,True,True,True,True,True,True,True,8,True
206154,2018,258446,442920,1854988.0,95361.0,416479.0,49902.0,1759627.0,19.452270844475205,0.11266594418856678,0.9403029892531383,,,True,True,True,True,True,True,True,True,8,True
206154,2019,155481,397048,1728860.0,11225.0,438991.0,41943.0,1717635.0,154.01870824053452,0.1056371018113679,1.105637101811368,,,True,True,True,True,True,True,True,True,8,True
206154,2020,234885,348605,1756230.0,38784.0,348794.0,-189.0,1717257.0,45.28233292079208,-0.0005421608984380602,1.0005421608984382,,,True,True,True,True,True,True,True,True,8,True
206154,2021,136466,582148,1854196.0,48737.0,483040.0,99108.0,1743859.0,38.04493505960564,0.17024536715749258,0.8297546328425074,,,True,True,True,True,True,True,True,True,8,True
206154,2022,54730,652475,1861927.0,50603.0,646610.0,5865.0,1784229.0,36.79479477501334,0.00898885014751523,0.9910111498524847,,,True,True,True,True,True,True,True,True,8,True
206154,2023,72718,546721,1920998.0,30588.0,477993.0,68728.0,1774397.0,62.80234078723682,0.12570945692592747,0.8742905430740725,,,True,True,True,True,True,True,True,True,8,True
206154,2024,17688,354831,1788220.0,14217.0,471240.0,-116409.0,1712640.0,125.78040374199901,-0.32806885531422003,1.32806885531422,,,True,True,True,True,True,True,True,True,8,True
206215,2014,550761,7260541,37915849.0,384162.0,6115600.0,1144943.0,8871439.0,98.69755207438529,0.1576938963639211,0.8423063790976457,26201842.0,28495433.0,True,True,True,True,True,True,True,True,8,True
206215,2015,502432,4016744,36407513.0,1014658.0,6155576.0,-2138832.0,6511509.0,35.88156107772274,-0.5324790427271442,1.5324790427271442,28495433.0,27627934.0,True,True,True,True,True,True,True,True,8,True
206215,2016,529990,3974957,32686120.0,1017533.0,6189001.0,-3724268.0,2660656.0,32.122909035874024,-0.9369329026703936,1.5569982266474833,27627934.0,25066714.0,True,True,True,True,True,True,True,True,8,True
206215,2017,507546,7295233,33544131.0,958887.0,6378576.0,916657.0,3209538.0,34.982360799551984,0.12565150420829602,0.8743484957917039,25066714.0,25436585.0,True,True,True,True,True,True,True,True,8,True
206279,2014,26331483,28187991,16487579.0,6903332.0,25371947.0,2816044.0,8819614.0,2.3883508717239734,0.09990225979566972,0.9000977402043303,756048.0,764633.0,True,True,True,True,True,True,True,True,8,True
206279,2015,23120411,24651915,16133420.0,6006363.0,24109105.0,542810.0,9349080.0,2.686054772247365,0.022018979052945784,0.9779810209470542,764633.0,777977.0,True,True,True,True,True,True,True,True,8,True
206279,2016,20706998,21872248,15957713.0,5644292.0,21685884.0,186364.0,9519993.0,2.827230235430768,0.008520569079136264,0.9914794309208638,777977.0,793428.0,True,True,True,True,True,True,True,True,8,True
206279,2017,18229389,20503095,19414006.0,8533908.0,19936418.0,566677.0,10078473.0,2.2749256261023674,0.027638607732149708,0.9723613922678503,793428.0,801625.0,True,True,True,True,True,True,True,True,8,True
206279,2018,17784240,19837636,19364509.0,8088609.0,19441834.0,395802.0,10399779.0,2.394046862692955,0.019952074934735168,0.9800479250652648,801625.0,876121.0,True,True,True,True,True,True,True,True,8,True
206279,2019,14910517,16016094,17161113.0,7313229.0,17444110.0,-1428016.0,8964347.0,2.346584935327473,-0.08916131486241277,1.0891613148624129,876121.0,883537.0,True,True,True,True,True,True,True,True,8,True
206279,2020,14541801,15190904,15471828.0,8317694.0,17884654.0,-2693750.0,4868628.0,1.8601102661386677,-0.17732651065400717,1.1773265106540072,883537.0,888804.0,True,True,True,True,True,True,True,True,8,True
206279,2021,15601954,17748809,9527741.0,3167625.0,18542827.0,-794018.0,4831474.0,3.0078500453810033,-0.04473641020081967,1.0447364102008196,888804.0,1022709.0,True,True,True,True,True,True,True,True,8,True
206279,2022,10512101,16600432,11922267.0,6101819.0,17140100.0,-539668.0,4425220.0,1.953887357196272,-0.03250927445743581,1.0325092744574358,1022709.0,855298.0,True,True,True,True,True,True,True,True,8,True
206288,2014,6336101,10559630,15550014.0,6080503.0,9420254.0,1139376.0,1700249.0,2.5573565213272653,0.10789923510577548,0.8921007648942245,3842294.0,3578403.0,True,True,True,True,True,True,True,True,8,True
206288,2015,5821558,8435914,16614680.0,7338836.0,8629581.0,-193667.0,910406.0,2.2639394040144785,-0.02295744124465944,1.0229574412446594,3578403.0,4280721.0,True,True,True,True,True,True,True,True,8,True
206288,2016,4876523,8366344,15271989.0,5988504.0,7740970.0,625374.0,1424032.0,2.550217717146052,0.0747487791561045,0.9252512208438954,4280721.0,3284067.0,True,True,True,True,True,True,True,True,8,True
206288,2017,4163445,6759717,15387192.0,5547299.0,6203309.0,556408.0,1777990.0,2.773816951276648,0.08231232165488585,0.9176876783451141,3284067.0,3982803.0,True,True,True,True,True,True,True,True,8,True
206288,2018,3995198,6446387,14767646.0,4746352.0,6264986.0,181401.0,1655180.0,3.111367635607304,0.028139948780611528,0.9718600512193885,3982803.0,5010438.0,True,True,True,True,True,True,True,True,8,True
206288,2019,3823676,6243544,14013313.0,4071409.0,6322934.0,-79390.0,1523679.0,3.4418828960686585,-0.01271553463866035,1.0127155346386603,5010438.0,5504421.0,True,True,True,True,True,True,True,True,8,True
206288,2020,3834289,7075307,14888374.0,3802472.0,5931309.0,1143998.0,6451377.0,3.915446057196476,0.16168881435109458,0.8383111856489054,5504421.0,5598576.0,True,True,True,True,True,True,True,True,8,True
206288,2021,3482576,8636314,16016737.0,1856670.0,5562149.0,3074165.0,9600254.0,8.626593309527271,0.3559579931901503,0.6440420068098497,5598576.0,7547275.0,True,True,True,True,True,True,True,True,8,True
206288,2022,2372200,7704995,17361934.0,2258019.0,6761147.0,943848.0,10649051.0,7.6890114742170015,0.12249819759779208,0.8775018024022079,7547275.0,6859567.0,True,True,True,True,True,True,True,True,8,True
206288,2023,2771488,10671712,20203253.0,1772649.0,7345023.0,3326689.0,14145184.0,11.397210051172003,0.3117296456276181,0.6882703543723818,6859567.0,9035554.0,True,True,True,True,True,True,True,True,8,True
206288,2024,3344731,8723754,21144800.0,1605530.0,7615088.0,1108666.0,17053523.0,13.169981252296749,0.12708588527370213,0.8729141147262979,9035554.0,12226733.0,True,True,True,True,True,True,True,True,8,True
206330,2014,11316947,16739806,23429456.0,20940032.0,19588390.0,-2848584.0,2282379.0,1.1188834859469174,-0.17016828032535145,1.1701682803253515,3465611.0,3479687.0,True,True,True,True,True,True,True,True,8,True
206330,2015,9368412,12922610,13524591.0,8512138.0,15134363.0,2106141.0,5012453.0,1.588859461629969,0.16298108509039583,1.1711537375189687,,,True,True,True,True,True,True,True,True,8,True
206330,2016,7619000,10581000,13807000.0,13423000.0,15209000.0,4628000.0,384000.0,1.0286076137972138,0.43738777053208583,1.4373877705320859,,,True,True,True,True,True,True,True,True,8,True
206330,2017,6748000,9531000,14544000.0,17007000.0,12386000.0,2855000.0,-2463000.0,0.8551772799435526,0.2995488406253279,1.299548840625328,,,True,True,False,True,True,True,True,True,7,False
206330,2018,5475000,8208000,14918000.0,21778000.0,12605000.0,-4397000.0,-6860000.0,0.6850032142529158,-0.535696881091618,1.5356968810916178,,,True,True,True,True,True,True,True,True,8,True
206349,2014,19155021,33056258,94458269.0,8651617.0,24049471.0,9006787.0,64289083.0,10.917990128319365,0.27246843850262786,0.7275315614973722,20511904.0,21517569.0,True,True,True,True,True,True,True,True,8,True
206349,2015,17670203,25040955,97501881.0,10300604.0,23909019.0,1131936.0,65220387.0,9.46564696594491,0.045203387810089514,0.9547966121899105,21517569.0,21980890.0,True,True,True,True,True,True,True,True,8,True
206349,2016,16491245,18640800,90692905.0,8096033.0,23245205.0,-4604405.0,69751507.0,11.202141221509349,-0.24700683447062358,1.2470068344706235,21980890.0,22160320.0,True,True,True,True,True,True,True,True,8,True
206349,2017,16352185,26273509,93556521.0,7146065.0,22459925.0,3813584.0,62735893.0,13.092033307841449,0.1451493974405931,0.8548506025594069,22160320.0,22949627.0,True,True,True,True,True,True,True,True,8,True
206349,2018,16429299,25826297,96663664.0,7051409.0,22624498.0,3201799.0,72260711.0,13.708418274985894,0.12397437387171688,0.8760256261282832,22949627.0,23270960.0,True,True,True,True,True,True,True,True,8,True
206349,2019,16740140,23654628,95114053.0,6078388.0,24231218.0,-576590.0,65167989.0,15.64790747152041,-0.02437535690690211,1.024375356906902,23270960.0,23867676.0,True,True,True,True,True,True,True,True,8,True
206349,2020,15675906,22401586,95669215.0,8190520.0,23958556.0,-1556970.0,44409391.0,11.680481214867921,-0.06950266824857847,1.0695026682485784,23867676.0,26111523.0,True,True,True,True,True,True,True,True,8,True
206349,2021,16599849,38301237,107367312.0,6518121.0,24930741.0,13370496.0,45577293.0,16.472126246198865,0.3490878375546983,0.6509121624453017,26111523.0,26968538.0,True,True,True,True,True,True,True,True,8,True
206349,2022,15627987,18958096,94030643.0,3863976.0,28910754.0,-10682524.0,41392068.0,24.33520368656534,-0.5634808474437517,1.524981939114561,52196050.0,43318018.0,True,True,True,True,True,True,True,True,8,True
206349,2023,14355103,26583326,93638897.0,3321760.0,26432856.0,150470.0,37590233.0,28.189543193969463,0.005660315041090043,0.99433968495891,43318018.0,47260307.0,True,True,True,True,True,True,True,True,8,True
