UNITID,F2D01__last,F2D16__last,F2A02__last,F2A03__last,total_expenses__last,change_in_net_assets__last,expendable_net_assets__last,endowment_eoy__last,operating_margin__last,expenses_to_revenue__last,assets_to_liabilities__last,operating_margin__mean3,expenses_to_revenue__mean3,assets_to_liabilities__mean3,reported_field_count__mean3,F2D16__slope,total_expenses__slope,expendable_net_assets__slope,F2D16__pct3,total_expenses__pct3,expendable_net_assets__pct3,log_F2D16,log_F2A02,log_F2A03,log_total_expenses,log_expendable_net_assets,log_endowment_eoy,tuition_dependence,closed_by_2024,as_of_year
143297,3374333,9700317,,,,,,,,,,,,,8.0,479719.8181818197,,,0.7926949145494615,,,16.0876692264414,,,,,,0.34785801329997773,0,2019
143303,70283,399872,,,,,,,,,,,,,8.0,22485.142857147534,,,0.4313245421874776,,,12.898902275676322,,,,,,0.17576374439820744,1,2019
143358,84568440,180828719,716974561.0,188574014.0,162898147.0,17930571.0,206303000.0,362421752.0,0.0991577615500334,0.9008422329198716,3.802085694585682,0.034717690858841736,0.9650648073572213,3.281022404231258,8.0,-113931.89999993211,533111.2363636426,-23772768.109090492,-0.04456661505697703,0.05260662742111648,-0.4389214075545406,19.01306084286462,20.390550919552375,19.055001140304405,18.908635704569647,19.144856524712218,19.708319155166116,0.46767150963448456,0,2019
143659,2187929,10931973,64891940.0,2782713.0,9113776.0,1818197.0,32899639.0,33808651.0,0.1663191996540789,0.8336808003459211,23.31966681436425,0.1419188281507857,0.9970183764343704,9.395899009160088,8.0,14257.890909103093,-104763.09090908784,450302.19090911036,-0.07339843406321893,-0.0637803739546626,0.12175119899129934,16.207202447688445,17.98823399830903,14.83893726842874,16.025297782654967,17.308972273426495,17.336227304028256,0.20014035892697504,0,2019
143853,190621263,240690457,1041273427.0,141250728.0,181687928.0,59002529.0,564497378.0,6988223.0,0.2451386304858775,0.7548613695141224,7.371809276621922,0.25424415810369455,0.7457558418963054,3.754501191102629,8.0,7124327.31818187,4853564.381818256,11250820.809091305,0.4588755586299632,0.5557719300195547,0.5144616832479261,19.29902225925874,20.76371025107216,18.766047089039454,19.01780109747769,20.151446298496268,15.759737004673681,0.7919768210835214,0,2019
143978,154718506,169198826,324728424.0,133842597.0,149948510.0,19250316.0,0.0,42215842.0,0.1137733426117271,0.8862266573882729,2.42619637752546,0.1033001597050212,0.8966998402949787,4.03530209199084,8.0,7635389.6272727335,6581529.554545475,-9184178.490908956,0.5880142497674486,0.5826998328274502,-1.0,18.946585072488254,19.598499775588248,18.712175025691746,18.82580253313333,0.0,17.558306135091613,0.9144183187181216,0,2019
144014,1715639,6921020,49537418.0,689373.0,6859709.0,61311.0,19321776.0,26792119.0,0.0088586653412358,0.9911413346587642,71.85865706954,-0.08505259211574469,1.0850525921157446,174.41428601005387,8.0,210210.8272727287,65981.09090909151,-2961580.063636335,0.55070749564712,0.12561252902554412,-0.5355016600563073,15.750073860063004,17.718238881354587,13.44353921839955,15.741175724756017,16.776743359744675,17.103618372395086,0.24788817255260062,0,2019
144050,611298672,5307925800,15195861607.0,6459390632.0,5326554945.0,-18630381.0,5343007342.0,9124340657.0,-0.0035099173767651,1.0035096845174436,2.352522470419931,0.02167779021200716,0.9783221886189636,2.4128487137344203,8.0,178637779.89091238,199285082.9909095,129301642.83636506,0.30361110786813805,0.6198898260201137,0.04441457702602543,22.39246697460729,23.444288965096863,22.58880082103467,22.395970514554172,22.399054504242642,22.934211477146793,0.11516714721219351,0,2019
144281,103354713,169594198,476636857.0,172025010.0,184954163.0,-15680659.0,155591577.0,191973543.0,-0.0924598788456194,1.090568929722466,2.770741632277772,-0.0180987869405244,1.0272997745762804,3.193765362151986,8.0,-8474458.390909126,-3096407.309090922,-15466433.590908874,-0.2971971574580991,-0.15965309097671201,-0.4587387915815995,18.948919076727673,19.982265454930346,18.963150436997008,19.03561859018232,18.86274504227969,19.072868128831246,0.6094236372402315,0,2019
144351,52052189,71912210,112083864.0,54980627.0,67156200.0,4068701.0,18528655.0,32445226.0,0.0565787228622232,0.933863665155055,2.0386065077067963,0.032638603026514286,0.9648318320649885,1.7489134567186617,8.0,1430403.4272727245,1163234.3909090867,-737475.3272726976,0.11441913938926439,0.12639501164616784,-0.13450979102569577,18.090956641372795,18.534757943695386,17.822491462971534,18.0225318221651,16.73482906460028,17.29506390246847,0.7238296389444853,0,2019
144740,450404000,704466000,1919767000.0,407986000.0,577824000.0,124889000.0,1371387000.0,1025211000.0,0.1772817992635556,0.8202297910757936,4.705472736809597,0.08736830328242194,0.9184361482875784,3.3134141925613623,8.0,5728772.727272871,3154163.63636374,56994390.90909118,0.1125946422310455,0.030044387400395743,0.6961108060374894,20.372950628379776,21.375469661976318,19.82674342050528,20.174779883728373,21.039088474134644,20.748164282985773,0.6393551995412128,0,2019
144883,5029855,13378535,88804341.0,11516373.0,10048997.0,3329538.0,77958430.0,,0.248871644017824,0.751128355982176,7.711137959842044,0.10340287070123337,0.9084912335556705,4.31449163155484,8.0,-116017.44545454586,-231384.99090909172,1139960.9090909162,-0.028664434334736526,-0.1728978912552589,0.21162603146094797,16.409162189637517,18.301946103163406,16.259280406741212,16.122983486006298,18.17168630669562,,0.37596455815229396,0,2019
144962,64585600,102210015,293306280.0,78593040.0,81399905.0,20810110.0,125223114.0,177519975.0,0.203601476822012,0.796398523177988,3.731962524925872,0.12748038519143082,0.9266353371794497,2.609220349383286,8.0,2703347.418181888,821615.2636363584,6572617.900000088,0.32240821096218153,0.1389828197114164,0.7463158456232147,18.4425402348457,19.4967279486519,18.17979371658414,18.214884676180947,18.645607624189886,18.99459370139257,0.6318911116488928,0,2019
144971,6416224,17233345,56904947.0,14029316.0,17994841.0,-756526.0,1102392.0,36366416.0,-0.0438989644784573,1.0441873588673587,4.056145502745822,0.03729490191138264,0.9623834163087556,3.911813053399506,8.0,-391424.98181818414,86348.05454545468,-1710414.1999999841,-0.11917579239113557,0.1573543783530692,-0.9196857404946138,16.66235678581995,17.856892854894003,16.45665976949666,16.705595719239994,13.912993829439078,17.409156296850394,0.37231448682771684,0,2019
145275,1261021,31274923,154630504.0,14534094.0,17074131.0,14140742.0,50812480.0,125769091.0,0.452143143565853,0.5459367877580386,10.6391567303748,0.2709865194578735,0.6983781267466355,7.707972246510013,8.0,790061.3454545757,290717.70909091184,-208618.72727250357,0.30171133319917315,0.21304619252132992,0.5713738784290368,17.25832718425834,18.85654899030672,16.49200782653477,16.65307512757557,17.743652571348495,18.649958180469568,0.04032051493779857,0,2019
145354,181635,322934,,,,,,,,,,,,,8.0,-36532.40909090916,,,-0.621051322249655,,,12.68520634356354,,,,,,0.5624523896523748,0,2019
145372,11398726,39501650,101110305.0,40759052.0,32009584.0,7492066.0,17454672.0,28587347.0,0.1896646342621131,0.8103353657378869,2.480683431989537,0.037868219910904444,0.9621508390579904,4.8668963499217615,8.0,786478.336363658,656154.0363636381,-1983769.4636363594,0.41862209568561887,0.2574375885859795,-0.42249552396670415,17.491853026466217,18.431722617469887,17.52318853248658,17.281545947163472,16.675117964458654,17.168474800289857,0.2885632878626589,0,2019
145497,1932000,11739000,7760950.0,3982974.0,7651009.0,43372.0,3647476.0,1142303.0,0.0056368407023255,0.9943631592976744,1.9485314240062828,0.04961268054941465,0.9503873194505853,1.8386335067066417,8.0,408082.2090909092,-170655.39999995477,126340.59999998705,0.3718652283526293,-0.05852819742262707,0.12349570712468837,16.278427275046788,15.864615436196965,15.19753958546821,15.850348223231824,15.109546253670368,13.94855783342299,0.16457960644007155,0,2019
145558,97565037,140327821,266374968.0,149300173.0,148631519.0,4820489.0,70609142.0,85623041.0,0.0343516272514485,1.0591735690102393,1.7841571288735212,0.01108191202695562,1.0079940508664045,1.7747168555091475,8.0,2934457.9363636286,3893148.0000000168,-1686576.1545454743,0.2670653751326148,0.4324942467337841,-0.24320438637679745,18.75949182904819,19.40041553200576,18.821469427947452,18.816980780810322,18.07267019832781,18.26546498713192,0.6952651035606119,0,2019
145619,37267565,51990872,161358420.0,69869792.0,60095461.0,-8104589.0,60095461.0,34661849.0,-0.1558848445550211,1.1558848445550212,2.309416063525708,-0.014883777079851319,1.0148837770798513,2.314502518610597,8.0,-4409611.33636364,-3754496.772727272,-2373085.4545454383,-0.45749915227186183,-0.3646487705543189,-0.2586390098310782,17.76657874190963,18.899138665989717,18.062143967879333,17.911444889167083,17.911444889167083,17.361150216476467,0.7168097699919325,0,2019
145628,22509742,38808821,99057565.0,29152731.0,35843328.0,2702277.0,61073706.0,1960971.0,0.0696304842654199,0.9235871401504312,3.397882860442817,0.054560965779742426,0.9441568967552896,2.3763240315992773,8.0,-432193.4181818068,-388999.6636363587,1964127.9545454683,-0.06397519885825141,-0.0361577760028904,0.3892652413416972,17.474158149882623,18.411211713855405,17.188059188496062,17.394668026802098,17.927592004192203,14.488950826647173,0.5800161257153367,0,2019
145646,32156793,84494153,436309632.0,108175807.0,79075040.0,5577333.0,198778045.0,255858735.0,0.0660085083047107,0.935864047302776,4.03333836002721,0.04203599266090823,0.9509780732881947,3.5282586416832813,8.0,594562.8181818585,-29681.47272725631,2542172.5272727176,-0.07666902775273654,0.052877190016734715,0.02669571999307885,18.252192906502167,19.893862716694937,18.49926831342565,18.185907845650952,19.107699413493048,19.360136037639286,0.3805800976548046,0,2019
145691,12010625,42101310,215802956.0,43789631.0,44241172.0,-2139862.0,56844597.0,139556008.0,-0.0508264944724997,1.0508264944725,4.928174800102791,-0.14753333270876545,1.1475333327087656,7.1081114299523955,8.0,874616.5545454809,896212.2272727354,-10627501.181818085,0.09513267171516657,0.38284901923625186,-0.6174030425332644,17.55558943831028,19.18987631319675,17.59490763499712,17.605166429293398,17.855831751658258,18.753976576854743,0.28527912789412013,0,2019
145725,152990000,340391000,734129000.0,303179000.0,312475000.0,28032000.0,-1921000.0,263803000.0,0.08235235361687,0.9179884309514648,2.4214375006184463,0.03346274638598147,1.0092647409331248,2.412122083224204,8.0,723745.4545455908,3278272.727272721,-14457118.181817861,0.2013602128906112,0.1667046264939681,-1.0167912241597832,19.6456055177688,20.414195321817648,19.52983395141848,19.560035027140817,-14.468356962312765,19.390713174225237,0.44945371646136356,0,2019
145886,1611975,1795016,1098304.0,265897.0,1978596.0,-183850.0,522043.0,125000.0,-0.1024224853706039,1.1022720688840657,4.130561834093653,-0.038545985642386864,1.0390809182337597,18.210131228283245,8.0,28411.454545453904,57751.78181818237,-107164.90000000132,0.0006778905117627383,0.13275521823587302,-0.6317580412270053,14.400525050611758,13.909278640256288,12.490868055578153,14.497898565646517,13.165507154500213,11.736077016252437,0.8980282069909126,0,2019
146241,23896175,27378852,87698586.0,21699031.0,36361317.0,-8982465.0,58210921.0,11819732.0,-0.3280804103838977,1.3280804103838977,4.041589967773215,-0.09255820543478671,1.0925582054347867,4.248972007216487,8.0,-3881496.2857135017,-2420202.8857138543,-3466504.6571419104,-0.46243103199662977,-0.2701734925052182,-0.2590532591753397,17.125281485055194,18.289416345468034,16.89277820922078,17.40901607524145,17.879583558325365,16.28528098085461,0.8727968214299124,1,2019
146339,11460882,24970267,54436873.0,26302866.0,23913020.0,1057247.0,-13325646.0,7688297.0,0.042340236089586,0.957659763910414,2.0696175466202047,-0.07612572074147193,1.076125720741472,3.107824637142684,8.0,133870.87272728537,41957.463636358974,-5702720.77272725,0.07986140557357348,0.08381814586440532,-1.3397004168565732,17.033196395077816,17.81255231308493,17.085188502613526,16.9899336802612,-16.4052010821845,15.855209990587605,0.458981155467821,0,2019
146427,16535261,69851817,274878075.0,55747877.0,61478526.0,8970860.0,77550200.0,174514569.0,0.1284270099946004,0.8801277996820039,4.930736196465383,0.04418226220991172,0.9534805354079701,4.605074389202152,8.0,-560914.7454544875,1215741.809090909,1741634.0727273223,-0.10115708763530322,0.3345871835964275,0.15420274049441335,18.061886670529688,19.43183819731774,17.836349904799828,17.934198517336586,18.166436039459672,18.97751879182319,0.2367191250014298,0,2019
146481,28501563,80408616,269045907.0,57413941.0,71678425.0,8819745.0,25629627.0,123504020.0,0.1096865664246727,0.8914271699440767,4.686072795455724,0.11984713864882002,0.87881620275184,4.059480522105049,8.0,1152515.5727272562,1428503.6636363748,-7535111.15454535,0.34519608925142387,0.32638946651898665,-0.5923034715061315,18.202631905023107,19.410392584715098,17.865797723782375,18.087700367684498,17.059259583993796,18.631784272206737,0.3544590669238729,0,2019
146490,2380783,6854992,14575816.0,1135921.0,8896075.0,-2041083.0,6584903.0,500497.0,-0.2977513321678566,1.2977513321678569,12.83171629012933,-0.073082724653072,1.073082724653072,11.965578878558425,8.0,-432908.23636363394,-284450.78181817936,-1226612.6909090816,-0.4499688515913932,-0.260560898397635,-0.6232165750986489,15.740487849825588,16.494874343518322,13.942955213934061,16.001120838601476,15.700290314465551,13.123358881725432,0.34730645929273146,0,2019
146533,2014654,4655691,24700031.0,263279.0,3003047.0,1652644.0,15324376.0,21809467.0,0.3549728708370036,0.6450271291629964,93.8169432427197,-0.17542530571952455,1.1751622067985883,35.17599287332844,8.0,-222173.91818181277,-83425.70000000174,50273.62727273211,-0.20796460101715936,-0.2284343320023627,0.14266318845464263,15.353601115002574,17.022315097143924,12.480973383617222,14.915138330853708,16.544955386431663,16.897854745399798,0.4327293198796913,0,2019
146612,110354604,144078065,303270053.0,98077653.0,133629329.0,10251319.0,103424349.0,119326573.0,0.0711511429585065,0.9274786484674123,3.092142233460664,0.07776916787392606,0.9212570584869467,2.571156600431655,8.0,486203.3818181892,195140.16363639038,-1146162.390909005,0.09490128068617369,0.13258428987095788,0.07703779906302277,18.785865835643605,19.53013423385749,18.40127011061651,18.710580330900477,18.4543509855446,18.59737461163452,0.7659361888292989,0,2019
146667,1497877,2164845,18153001.0,4526694.0,4573966.0,-2409121.0,7671768.0,5469723.0,-1.1128376396462565,2.1128376396462563,4.010211646733797,-0.11470366244903688,1.118857886832948,2.48332802983507,8.0,-745727.8181817769,-628531.3393938878,-854710.9515150503,-0.8465041167140056,-0.6522208759050384,-0.3293371505390773,14.58785978524903,16.71434650444719,15.325502650611838,15.335891438847101,15.85305778560306,15.514738716086773,0.6919095824412371,1,2019
146676,7657068,18714342,52024030.0,7392827.0,18837437.0,6201315.0,14531252.0,23684584.0,0.3313669804687763,1.00657757563691,7.037095552215681,-0.10485569642877532,1.1516212770192136,5.606580887051516,8.0,92446.98809513926,156453.70238093255,-6019412.261903464,0.02286795586630069,0.047464784769524725,-0.7249796738123585,16.74480079317413,17.76721630440977,15.816020899017683,16.751356830604237,16.491812267203496,16.980334972548317,0.409155074754966,1,2019
146719,425910804,778094769,2562109757.0,390403624.0,675943015.0,97674156.0,831168309.0,1054708355.0,0.1255298967316409,0.8687155368859703,6.5627202195233725,0.11658545857306976,0.8729428296201451,4.207672393618944,8.0,17811209.59090934,14479775.554545537,-67655707.86363477,0.25144292089532694,0.33776131726450226,-0.3139695724924563,20.47235888706348,21.66409688025273,19.782691697808463,20.331619334596155,20.53834287142095,20.776530125847486,0.5473765162916807,0,2019
146728,448532,10294146,61874247.0,11797818.0,9769447.0,524699.0,50076429.0,49411451.0,0.0509706196123505,0.9490293803876496,5.244550051543429,0.7241796284790643,0.27283587402876314,3.596072261035621,8.0,69140.66363635306,74927.62727272502,5346504.599999971,-0.5646111265698615,0.12951938830924037,5.342631794734354,16.147086039256077,17.94061462524392,16.283425241844157,16.09477052293458,17.72906099627266,17.715692777153965,0.043571559991474766,0,2019
146755,2485608,3131278,,,,,,3718694.0,,,,,,,8.0,-13617.76363636478,,,-0.09007170679372178,,,14.95695210524947,,,,,15.12888335825074,0.7937998478576479,0,2019
146816,3863607,4039267,5731196.0,2350054.0,4277927.0,-238660.0,2831374.0,,-0.0590849775466687,1.0590849775466686,2.4387507691312624,0.06900692239229801,0.9442759098874073,3.193272581364759,8.0,245512.8181818209,248073.4727272737,262103.83636363648,0.5877434621447074,0.9066411789821981,1.44716430913689,15.21157404540197,15.561434967397807,14.669949290101785,15.268979338188327,14.856273017349269,,0.9565119116909083,0,2019
146825,5752490,11378157,32597134.0,13486968.0,14854702.0,-3476545.0,-535435.0,14180173.0,-0.3055455290342715,1.3055455290342717,2.4169356670824755,-0.028613716575491468,1.0286137165754914,4.64415797332173,8.0,-490728.77142840147,728129.199999811,-1392213.5714280985,-0.15549668475047565,0.29567663588671506,-1.081954253107905,16.247206110643845,17.299734959039377,16.417234517986678,16.513827073410717,-13.190836647255061,16.467355349796918,0.5055730906156419,1,2019
146977,156919,12017415,86977772.0,4213090.0,8262461.0,3754954.0,82764682.0,78014759.0,0.3124593766629512,0.6875406233370488,20.64465083822088,0.03296313984823389,0.9670368601517662,7.410534454904158,8.0,-215176.67272726414,-32592.809090910625,2950338.499999987,-0.23796289919961283,-0.00755796969845475,0.3566319782358448,16.301867488919292,18.281163161218956,15.253707140537992,15.927233164039219,18.23151199454764,18.172408597521212,0.01305763344279947,0,2019
147013,21815684,44501514,107254599.0,41068869.0,41805994.0,2695520.0,38881340.0,40151472.0,0.0605714223565517,0.9394285776434482,2.6115790770863447,0.02818319538711219,0.9718168046128878,2.3254198021701598,8.0,-629473.6727272524,-532560.6545454486,1653773.390909097,-0.04583475908286699,0.0025049438229298713,0.4548679446013762,17.611033791500773,18.49071600529552,17.530760971553736,17.5485503082638,17.476025027702462,17.508169685106246,0.49022341127540064,0,2019
147031,682664,5041719,38564532.0,3680615.0,3757246.0,1284473.0,1303897.0,33333893.0,0.2547688595893583,0.7452311404106416,10.477741355724518,0.38458602898117084,0.6154139710188292,62.06078543691469,8.0,-21741.10909090456,42037.881818181966,-1770565.545454526,-0.11971342473435846,0.2775954622998001,-0.9177701981081237,15.433257851669515,17.467843577851273,15.1185906874411,15.139197066339705,14.080868797550428,17.3220852751428,0.13540302424629377,0,2019
147129,7770597,8191495,,,,,,2888584.0,,,,,,,8.0,-53698.31818182123,,,-0.20263079919385987,,,15.918607100931283,,,,,14.876277320808745,0.9486176821202967,0,2019
147244,20665622,47261919,241663478.0,33424710.0,52523851.0,-5261832.0,31873727.0,94445822.0,-0.1113334395076086,1.111335555375989,7.230084509334561,-0.006194103800799256,1.007489890205668,5.559460543570103,8.0,-247364.85454543453,379641.74545455095,-15017297.99090899,-0.262238795175912,-0.004290733523072941,-0.7939343939391755,17.67121545522028,19.303056733719018,17.324806034692013,17.776777948197562,17.27729265476425,18.363536926476478,0.437257361471082,0,2019
147341,8478921,52612903,241999136.0,31120397.0,37504225.0,15556550.0,112635524.0,141991869.0,0.2956793697546018,0.7128332188778863,7.7762226490876705,-0.1338893763491402,1.1464145604791822,6.286601029936043,8.0,-67844.93636360763,-63215.063636360326,-5122719.599999906,0.07227033449707274,0.08169674468744115,-0.23159497573581492,17.77847197081504,19.304444717998898,17.25337404639577,17.439964177924555,18.539667721246747,18.771280360405363,0.16115668432133465,0,2019
147369,14418569,139728864,549888224.0,180800801.0,128576836.0,16648851.0,184226883.0,53980101.0,0.1191511225626224,0.9201880865502492,3.0414036937812017,0.19538349582918882,0.9919219094818885,2.107516274966678,8.0,746793.4181818417,477769.8181818462,8772287.554545546,0.11342806114923636,0.15627645144143507,0.7167125591962753,18.755214424215367,20.125225588264602,19.01290644175322,18.672037236904096,19.031678621190096,17.804126055141083,0.10318962444294974,0,2019
147396,857801,1588884,3086686.0,1033771.0,1728282.0,-139398.0,2052915.0,,-0.0877332769415514,1.0877332769415515,2.985850831567146,0.020175234938818582,0.9798247650611813,3.5135722836040753,8.0,8610.727272728265,28150.82727272815,51004.43636363645,-0.13169616874632145,0.06320222645465148,0.21234374114178808,14.278543070338474,14.942608905405557,13.848724806834818,14.362638988084928,14.534771779430926,,0.5398764164029596,0,2019
147536,102932935,139002189,164911952.0,39978555.0,118636987.0,20239240.0,14656313.0,73182745.0,0.1456037501682797,0.8534900626636894,4.125010321158431,0.05838297798703787,0.9551857361899523,2.9570906616283748,8.0,7348723.336363671,5789941.300000021,-4377850.00909083,0.9161396492565743,0.7078981122495884,-0.6806508160770577,18.750000246366536,18.920922271258185,17.503853768325225,18.591578867744097,16.500381790339034,18.10847024076497,0.7405130504815287,0,2019
147590,17821480,28293463,63307623.0,10762073.0,21705406.0,6588057.0,33961912.0,11239401.0,0.2328473188312084,0.7671526811687915,5.882474779719484,0.06581258948642543,0.9337357389429157,5.557738987602558,8.0,60058.95454547064,23606.209090915447,-669709.7363635858,0.21109731891420716,0.04614136973371296,0.13096556576897167,17.158141381875865,17.96351632219988,16.191538845053206,16.893071957979785,17.34075024879851,16.23493619816752,0.6298797711683437,0,2019
147660,51673609,106306047,373712122.0,88472623.0,90581247.0,16323435.0,106364876.0,139739937.0,0.1535513309040642,0.8520799103742424,4.224042526692127,0.06997662913425755,0.9553103276621852,3.787350692544708,8.0,1516964.0727272849,2003067.9363636482,-10400920.218181638,0.34131194422074745,0.3284694490038354,-0.4144499185888181,18.481832737272235,19.738996334389793,18.2982037287914,18.32175777387334,18.482385976992244,18.755293667407358,0.4860834398253939,0,2019
147679,37590898,73673109,331108297.0,84813816.0,66157353.0,7515756.0,0.0,108329352.0,0.1020149156458159,0.8979850843541841,3.903942925996868,0.0753848773290564,0.9246148682632441,3.315369727021972,8.0,111650.53636369167,746256.0272727212,-19999766.61818156,-0.08562688839028608,0.19638417476298764,-1.0,18.115148433052333,19.61795606411826,18.255969023810206,18.00754661392588,0.0,18.500686709412452,0.5102390615821575,0,2019
147697,1815295,7075123,29720508.0,8412846.0,6689146.0,385977.0,2252239.0,21184347.0,0.0545541045717509,0.9454458954282492,3.532753125398944,-0.11968894577208809,1.2114814954938764,14.019733257078581,8.0,317076.127272731,270414.47272727074,-592052.1545454566,0.33289984227783065,0.5778453551879055,-0.8035890895375634,15.772095527841755,17.207347904181308,15.945270500227084,15.715996920238197,14.627435834499389,16.86877316507639,0.25657433800090823,0,2019
147767,781053000,3944600000,19240282000.0,3621695000.0,3274748000.0,669852000.0,9749196000.0,10981265000.0,0.1698149368757288,0.8301850631242712,5.312507541358397,0.11944107228977265,0.8805589277102274,5.2480292320782365,8.0,83866290.9090936,114721145.45454632,216660663.63636142,0.1321114282811457,0.6597574895034435,0.03607540105269691,22.09561339218719,23.680271939093192,22.010207985517987,21.90950675681357,23.000450657120137,23.119456475954525,0.1980056279470669,0,2019
147828,40018050,95741682,325065881.0,143138835.0,85475200.0,10841028.0,43197516.0,68596931.0,0.1132320612458009,0.8927689404913526,2.270983140249814,0.038866942167824596,0.9526010125378122,2.0459680295588005,8.0,100684.10909089228,-447749.2818182013,-10528154.563636277,0.044719425634829946,0.01833738080044836,-0.6543162664368464,18.377164320633543,19.59953843359649,18.779325598342822,18.26373684505166,17.581293574710628,18.04375836866394,0.417979391671853,0,2019
148016,738933,97015233,806982131.0,44923149.0,48254223.0,59671923.0,370236856.0,592903744.0,0.6150778713276914,0.4973881060513456,17.96361450529659,0.051603031162031326,0.9572626580463041,14.447477975737206,8.0,4624635.418181988,792386.1363636388,-2929012.16363609,0.09928336618692483,0.20565641484503136,-0.004827527934327198,18.390378575682746,20.50881208472516,17.62046381004197,17.691993925958965,19.729653512845395,20.20054262506851,0.0076166698481258096,0,2019
148131,9950176,32283574,56613699.0,41792514.0,33791215.0,-1507640.0,-8541531.0,18115236.0,-0.0466999099913782,1.0466999409668831,1.3546373161470977,-0.07629313503135488,1.076369311416755,1.6725176957921177,8.0,887151.1545454572,851299.8090909088,-2660098.927272725,0.3065043154588283,0.3487898668530024,-1.4456805020614507,17.29006914492394,17.851761563354128,17.54822781447493,17.335711445021353,-15.960450940776795,16.712263965306054,0.30821172401791697,0,2019
148335,36004686,44372380,56452387.0,23756177.0,59014308.0,-14641928.0,32567987.0,8625980.0,-0.3299784235148081,1.329978423514808,2.376324566027606,-0.19716084019787602,1.1971608401978762,3.155569636315661,8.0,-6856288.6857128,-4304188.342855911,-13073706.542853666,-0.4618248002451628,-0.27284852188202685,-0.6646584158271076,17.60812778429981,17.84890815058814,16.98335318093373,17.893290497889186,17.298840400705046,15.970289253544328,0.8114211137649141,1,2019
148405,17324602,33939446,65210087.0,12284328.0,28993091.0,4946355.0,4423864.0,31680660.0,0.1457405934086254,0.8542594065913746,5.308396763746458,0.09112909961634949,0.9155990878252775,3.8996696134885167,8.0,588717.3818181778,516349.29090909375,-919300.9454545284,0.3757181140809966,0.2719023770939844,-0.5197127394358253,17.34008852417857,17.99312473885475,16.323834942991102,17.182568152678428,15.302524306348,17.27121698959182,0.5104562402108744,0,2019
148487,68438000,107985000,410761000.0,292831000.0,114191000.0,8435000.0,44493000.0,152797000.0,0.0781127008380793,1.0574709450386628,1.4027237553401108,-0.06009054106799717,1.0579779729494296,1.4724930575039685,8.0,-2091465.8454545888,-516634.7272727892,-6801843.327272701,-0.20858166158714392,-0.10055071271850799,-0.6086788355267903,18.497502895814197,19.833522097237548,19.49510621217902,18.55338305173101,17.610842453867654,18.844620807540732,0.6337732092420244,0,2019
148496,55076746,85816284,155957998.0,36240732.0,80755316.0,5060968.0,93078317.0,55388935.0,0.0589744482527348,0.9410255517472652,4.303389843229436,0.052905847316727345,0.9470941526832726,3.3150509382907676,8.0,1498349.0090909454,1571456.6636363803,2370115.5272727637,0.19942410055405255,0.33192089191097285,0.44571689229427197,18.267719348312898,18.86509729178349,17.40569426520382,18.20693436310058,18.348951825758082,17.82989042058124,0.6417983095143108,0,2019
148511,94754000,3153036000,4883054000.0,1888566000.0,3073666000.0,280704000.0,1877406000.0,905797000.0,0.0890265762902802,0.9748274361599424,2.585588218786105,0.056986608720397174,0.9661793953104543,2.2941594944678707,8.0,124864945.4545462,124170764.9090912,7755436.363638019,0.5612644463590719,0.6287835310713357,0.10851012322644261,21.87163163545874,22.30903668094492,21.35908364840733,21.846136823264413,21.353156874303945,20.6243257781955,0.030051670834078646,0,2019
148575,6801860,11332226,,,,,,6651606.0,,,,,,,8.0,12582.600000009596,,,0.38476350612390037,,,16.243161171500354,,,,,15.710369037573718,0.6002227629417204,0,2019
148584,33229986,47166337,99048333.0,40130292.0,48144414.0,-978078.0,35660875.0,31326661.0,-0.0207367809800451,1.0207367597784835,2.46816875890163,0.04327736536196527,0.9562283638302983,2.1782878032408637,8.0,-424922.0181818176,1201.7090909073233,362887.4272727404,-0.08124936182095753,0.0678891893496714,0.12559043123890692,17.6691910181573,18.411118511179392,17.507642043487316,17.689715697788223,17.38956473543686,17.259980114002957,0.7045275956027707,0,2019
148593,1869980,4498889,5249039.0,433009.0,4258319.0,131375.0,4816030.0,3657299.0,0.0292016540083562,0.9465267980605878,12.122239953442076,0.025570143223762366,1.107389253163922,11.174200702929078,8.0,-143825.48181817468,-27978.89999999714,38874.0090909096,-0.09535339195550453,-0.0034033402912006733,0.10595085576318286,15.319341257646656,15.473555760704544,12.97851610140617,15.264385274265571,15.387460702827154,15.112235728221346,0.41565373139901873,0,2019
148627,55947730,76143297,164359579.0,28573794.0,64787375.0,10819367.0,63127836.0,48413323.0,0.14209217917107,0.8508611729802034,5.752109047891925,0.07339908837659949,0.9104735854196897,3.2756312047351126,8.0,315126.3999999971,-869061.0727272817,-1780419.263636274,-0.02241658094565969,-0.09812811055919005,-0.1270468949115115,18.14812762292671,18.917567146609947,17.168000597027195,17.986621327528816,17.96067238712417,17.695285623057924,0.7347689449276146,0,2019
148876,7431381,15926829,22376660.0,5331133.0,17919863.0,15335671.0,5091957.0,145502.0,0.9628828814574452,1.1251368995046032,4.19735542144606,0.09811818515151893,1.000790995081073,1.8763863092916055,8.0,-113149.5272727288,-258355.14545453907,129271.81818180897,-0.026123789818784438,0.056211013241226945,-0.2578417003205941,16.583515666478203,16.92352905400681,15.489074531485993,16.701420376196545,15.443172990392895,11.887951983937826,0.4665951395597956,0,2019
